,species,dband,location,hab,abundance,m,COEF,abu.corr,species.fb,lwa_m,lwa_sd,lwb_m,lwb_sd,maxTL,maxDepth,length,biomass
638,Elacatinus chancei,110,St. Eustatius,deep,1,m,1.300675371,1.300675371,Elacatinus chancei,0.00891,0.005071429,3.07,0.091836735,5,30,3.75,0.670382413
639,Elacatinus lobeli,10,Roatan,shallow,1,m,2.225,2.225,Elacatinus lobeli,0.00891,0.005071429,3.07,0.091836735,3.1,NA,2.325,0.26431767
640,Epigonidae,260,Roatan,shallow,8,m,1.126582278,9.012658224,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,315.0741612
641,Epigonidae,270,Roatan,shallow,4,m,1,4,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,139.8362851
642,Epigonidae,280,Roatan,shallow,6,m,2.022727273,12.13636364,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,424.2760013
643,Epigonidae,290,Roatan,shallow,18,m,1.308823529,23.55882352,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,823.5945905
644,Epigonidae,300,Roatan,shallow,93,m,2.617647059,243.4411765,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,8510.477438
645,Epigonidae,330,Roatan,shallow,11,m,8.090909091,89,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,3111.357343
646,Epigonidae,350,Roatan,shallow,1,m,8.090909091,8.090909091,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,282.8506675
647,Epigonidae,400,Roatan,shallow,1,m,3.708333333,3.708333333,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,129.6398893
648,Epigonidae,430,Roatan,shallow,2,m,2.282051282,4.564102564,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,159.5567868
649,Epigonidae,440,Roatan,shallow,1,m,3.296296296,3.296296296,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,115.2354571
650,Epigonidae,450,Roatan,shallow,2,m,5.933333333,11.86666667,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,414.8476457
651,Epigonidae,470,Roatan,shallow,1,m,5.933333333,5.933333333,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,207.4238228
652,Epigonidae,480,Roatan,shallow,6,m,5.933333333,35.6,Epigonus denticulatus,0.00955,0.003540816,3.03,0.076530612,20,830,15,1244.542937
653,Epinephalus striatus,60,Roatan,shallow,1,m,1.893617021,1.893617021,Epinephelus striatus,0.01148,0.000729592,3.05,0.010204082,122,90,91.5,20872.20702
654,Epinephelus adscensionis,40,St. Eustatius,deep,1,m,10.87650602,10.87650602,Epinephelus adscensionis,0.01202,0.003586735,3.1,0.066326531,61,120,45.75,18348.74129
655,Epinephelus adscensionis,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Epinephelus adscensionis,0.01202,0.003586735,3.1,0.066326531,61,120,45.75,6357.195002
656,Epinephelus adscensionis,110,St. Eustatius,deep,2,m,1.300675371,2.601350742,Epinephelus adscensionis,0.01202,0.003586735,3.1,0.066326531,61,120,45.75,4388.496791
657,Epinephelus adscensionis,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Epinephelus adscensionis,0.01202,0.003586735,3.1,0.066326531,61,120,45.75,5679.983319
658,Epinephelus guttatus,50,St. Eustatius,deep,1,m,15.20421053,15.20421053,Epinephelus guttatus,0.01148,0.000795918,3.04,0.015306122,76,NA,57,37998.4012
659,Epinephelus guttatus,60,St. Eustatius,deep,1,m,6.826086957,6.826086957,Epinephelus guttatus,0.01148,0.000795918,3.04,0.015306122,76,NA,57,17059.77369
660,Epinephelus guttatus,100,St. Eustatius,deep,2,m,1.546301253,3.092602506,Epinephelus guttatus,0.01148,0.000795918,3.04,0.015306122,76,NA,57,7729.039962
661,Equetus lanceolatus,90,Bonaire,deep,2,m,1.187769118,2.375538236,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,192.1518793
662,Equetus lanceolatus,110,Bonaire,deep,5,m,1.161185714,5.80592857,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,469.6283432
663,Equetus lanceolatus,120,Bonaire,deep,4,m,1.127104229,4.508416916,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,364.6755797
664,Equetus lanceolatus,130,Bonaire,deep,3,m,1.303308391,3.909925173,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,316.2649452
665,Equetus lanceolatus,140,Bonaire,deep,1,m,1.365335946,1.365335946,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,110.4389161
666,Equetus lanceolatus,150,Bonaire,deep,1,m,1.188927353,1.188927353,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,96.16962667
667,Equetus lanceolatus,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Equetus lanceolatus,0.00724,0.002688776,3.18,0.071428571,25,60,18.75,272.3408565
668,Etelis oculatus,240,Roatan,shallow,1,m,1.711538462,1.711538462,Etelis oculatus,0.01698,0.00205102,2.94,0.030612245,100,450,75,9462.468862
669,Etelis oculatus,250,Roatan,shallow,2,m,1.034883721,2.069767442,Etelis oculatus,0.01698,0.00205102,2.94,0.030612245,100,450,75,11442.9856
670,Etelis oculatus,290,Roatan,shallow,1,m,1.308823529,1.308823529,Etelis oculatus,0.01698,0.00205102,2.94,0.030612245,100,450,75,7236.005596
671,Fistularia sp.,120,St. Eustatius,deep,1,m,3.838426787,3.838426787,Fistularia commersonii,0.00347,0.001367347,2.91,0.081632653,160,132,120,14958.91733
672,Fistularia sp.,170,Bonaire,deep,1,m,1.172632844,1.172632844,Fistularia commersonii,0.00347,0.001367347,2.91,0.081632653,160,132,120,4569.923761
673,Flammeo marianus,40,Roatan,shallow,10,m,1.1125,11.125,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,401.2551122
674,Flammeo marianus,50,Curacao,deep,5,m,0.999995899,4.999979495,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,180.3386367
675,Flammeo marianus,50,Roatan,shallow,7,m,1.390625,9.734375,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,351.0982232
676,Flammeo marianus,60,Bonaire,deep,1,m,2.016114097,2.016114097,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,72.71695176
677,Flammeo marianus,60,Curacao,deep,10,m,2.016114097,20.16114097,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,727.1695176
678,Flammeo marianus,60,Roatan,shallow,18,m,1.893617021,34.08510638,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,1229.377365
679,Flammeo marianus,70,Curacao,deep,2,m,2.085070543,4.170141086,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,150.4081285
680,Flammeo marianus,70,Roatan,shallow,18,m,2.656716418,47.82089552,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,1724.798094
681,Flammeo marianus,80,Bonaire,deep,1,m,1.181725224,1.181725224,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,42.62231797
682,Flammeo marianus,80,Curacao,deep,17,m,1.181725224,20.08932881,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,724.5794055
683,Flammeo marianus,80,Roatan,shallow,18,m,2.472222222,44.5,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,1605.020449
684,Flammeo marianus,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,135.9155727
685,Flammeo marianus,90,Bonaire,deep,1,m,1.187769118,1.187769118,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,42.84030838
686,Flammeo marianus,90,Curacao,deep,2,m,1.187769118,2.375538236,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,85.68061677
687,Flammeo marianus,90,Roatan,shallow,29,m,2.966666667,86.03333334,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,3103.039535
688,Flammeo marianus,100,Curacao,deep,1,m,1.379236425,1.379236425,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,49.74612733
689,Flammeo marianus,100,Roatan,shallow,8,m,1.483333333,11.86666666,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,428.005453
690,Flammeo marianus,100,St. Eustatius,deep,19,m,1.546301253,29.37972381,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,1059.664213
691,Flammeo marianus,110,Bonaire,deep,1,m,1.161185714,1.161185714,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,41.88150148
692,Flammeo marianus,110,Roatan,shallow,5,m,1.934782609,9.673913045,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,348.917489
693,Flammeo marianus,110,St. Eustatius,deep,5,m,1.300675371,6.503376855,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,234.5629852
694,Flammeo marianus,120,Roatan,shallow,3,m,2.170731707,6.512195121,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,234.8810413
695,Flammeo marianus,120,St. Eustatius,deep,2,m,3.838426787,7.676853574,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,276.8877971
696,Flammeo marianus,130,Roatan,shallow,1,m,2.542857143,2.542857143,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,91.71545423
697,Flammeo marianus,130,St. Eustatius,deep,1,m,3.42437174,3.42437174,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,123.5098128
698,Flammeo marianus,140,Roatan,shallow,1,m,1.893617021,1.893617021,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,68.2987425
699,Flammeo marianus,140,St. Eustatius,deep,1,m,5.143874644,5.143874644,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,185.528629
700,Flammeo marianus,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Neoniphon marianus,0.01585,0.008862245,2.97,0.091836735,18,70,13.5,121.4369208
701,Foetorepus agassizii,240,Curacao,deep,1,m,2.350351807,2.350351807,Foetorepus agassizii,0.00794,0.004959184,2.8,0.091836735,24.3,700,18.225,63.2153402
702,Foetorepus agassizii,250,Curacao,deep,2,m,3.051927409,6.103854818,Foetorepus agassizii,0.00794,0.004959184,2.8,0.091836735,24.3,700,18.225,164.1700012
703,Foetorepus agassizii,280,Curacao,deep,3,m,3.295256757,9.885770271,Foetorepus agassizii,0.00794,0.004959184,2.8,0.091836735,24.3,700,18.225,265.8888465
704,Foetorepus agassizii,300,Curacao,deep,1,m,8.196605042,8.196605042,Foetorepus agassizii,0.00794,0.004959184,2.8,0.091836735,24.3,700,18.225,220.4568587
705,Gastropsetta frontalis,210,St. Eustatius,deep,1,m,2.498961938,2.498961938,Gastropsetta frontalis,0.00794,0.004637755,3.14,0.091836735,25,82,18.75,197.1533396
706,Gephyroberyx darwinii,160,Curacao,deep,1,m,1.212877394,1.212877394,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,2184.264332
707,Gephyroberyx darwinii,190,Roatan,shallow,1,m,1.934782609,1.934782609,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,3484.339526
708,Gephyroberyx darwinii,220,Roatan,shallow,2,m,1.854166667,3.708333334,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,6678.317424
709,Gephyroberyx darwinii,230,Curacao,deep,2,m,1.644295347,3.288590694,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,5922.405176
710,Gephyroberyx darwinii,240,Roatan,shallow,1,m,1.711538462,1.711538462,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,3082.30035
711,Gephyroberyx darwinii,250,Curacao,deep,1,m,3.051927409,3.051927409,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,5496.199548
712,Gephyroberyx darwinii,250,Roatan,shallow,1,m,1.034883721,1.034883721,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,1863.71649
713,Gephyroberyx darwinii,260,Curacao,deep,2,m,2.855374707,5.710749414,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,10284.4577
714,Gephyroberyx darwinii,260,Roatan,shallow,3,m,1.126582278,3.379746834,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,6086.567775
715,Gephyroberyx darwinii,270,Curacao,deep,5,m,3.382094313,16.91047157,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,30453.97669
716,Gephyroberyx darwinii,280,Curacao,deep,1,m,3.295256757,3.295256757,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,5934.410053
717,Gephyroberyx darwinii,280,Roatan,shallow,4,m,2.022727273,8.090909092,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,14570.87438
718,Gephyroberyx darwinii,410,Roatan,shallow,1,m,3.068965517,3.068965517,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,5526.883384
719,Gephyroberyx darwinii,420,Roatan,shallow,1,m,3.178571429,3.178571429,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,5724.272078
720,Gephyroberyx darwinii,430,Roatan,shallow,1,m,2.282051282,2.282051282,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,4109.733799
721,Gephyroberyx darwinii,460,Roatan,shallow,1,m,5.933333333,5.933333333,Gephyroberyx darwinii,0.01514,0.005428571,3.07,0.076530612,60,1210,45,10685.30788
722,Gnatholepis thompsoni,40,Roatan,shallow,11,m,1.1125,12.2375,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,41.68519395
723,Gnatholepis thompsoni,50,Roatan,shallow,18,m,1.390625,25.03125,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,85.26516943
724,Gnatholepis thompsoni,60,Roatan,shallow,8,m,1.893617021,15.14893617,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,51.60256116
725,Gnatholepis thompsoni,70,Roatan,shallow,10,m,2.656716418,26.56716418,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,90.49702892
726,Gnatholepis thompsoni,80,Bonaire,deep,1,m,1.181725224,1.181725224,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,4.025368348
727,Gnatholepis thompsoni,80,St. Eustatius,deep,1,m,3.768327681,3.768327681,Gnatholepis thompsoni,0.01,0.004760204,3.21,0.081632653,8.2,50,6.15,12.83623863
728,Gonioplectrus hispanus,100,Curacao,deep,1,m,1.379236425,1.379236425,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,210.7352984
729,Gonioplectrus hispanus,120,Curacao,deep,4,m,1.127104229,4.508416916,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,688.84679
730,Gonioplectrus hispanus,130,Curacao,deep,9,m,1.303308391,11.72977552,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,1792.207412
731,Gonioplectrus hispanus,140,Curacao,deep,8,m,1.365335946,10.92268757,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,1668.891411
732,Gonioplectrus hispanus,150,Bonaire,deep,11,m,1.188927353,13.07820088,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,1998.235049
733,Gonioplectrus hispanus,150,Curacao,deep,13,m,1.188927353,15.45605559,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,2361.550512
734,Gonioplectrus hispanus,150,St. Eustatius,deep,1,m,3.366899767,3.366899767,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,514.432924
735,Gonioplectrus hispanus,160,Bonaire,deep,2,m,1.212877394,2.425754788,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,370.6341783
736,Gonioplectrus hispanus,160,Curacao,deep,10,m,1.212877394,12.12877394,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,1853.170891
737,Gonioplectrus hispanus,170,Curacao,deep,5,m,1.172632844,5.86316422,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,895.8403642
738,Gonioplectrus hispanus,180,Curacao,deep,3,m,1.724533239,5.173599717,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,790.4809214
739,Gonioplectrus hispanus,200,Curacao,deep,2,m,1.203301258,2.406602516,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,367.7078781
740,Gonioplectrus hispanus,200,Roatan,shallow,1,m,1.369230769,1.369230769,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,209.2065214
741,Gonioplectrus hispanus,220,Curacao,deep,1,m,1.136560242,1.136560242,Gonioplectrus hispanus,0.01148,0.006040816,3.05,0.081632653,30,365,22.5,173.6564938
742,Gramma linki,40,Roatan,shallow,1,m,1.1125,1.1125,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,0.76409375
743,Gramma linki,70,Roatan,shallow,9,m,2.656716418,23.91044776,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,16.42231344
744,Gramma linki,80,Roatan,shallow,1,m,2.472222222,2.472222222,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,1.697986112
745,Gramma linki,80,St. Eustatius,deep,2,m,3.768327681,7.536655362,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,5.176369673
746,Gramma linki,90,Roatan,shallow,5,m,2.966666667,14.83333334,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,10.18791667
747,Gramma linki,100,Roatan,shallow,1,m,1.483333333,1.483333333,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,1.018791667
748,Gramma linki,100,St. Eustatius,deep,2,m,1.546301253,3.092602506,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,2.124079324
749,Gramma linki,110,Roatan,shallow,1,m,1.934782609,1.934782609,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,1.328858697
750,Gramma linki,110,St. Eustatius,deep,2,m,1.300675371,2.601350742,Gramma linki,0.00389,0.002311224,3.12,0.091836735,7,130,5.25,1.786674917
751,Gramma loreto,10,Roatan,shallow,32,m,2.225,71.2,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,185.375635
752,Gramma loreto,20,Roatan,shallow,36,m,1.934782609,69.65217392,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,181.3457299
753,Gramma loreto,30,Roatan,shallow,13,m,1.034883721,13.45348837,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,35.0273729
754,Gramma loreto,40,Bonaire,deep,1,m,1.139215137,1.139215137,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,2.966049571
755,Gramma loreto,40,Curacao,deep,13,m,1.139215137,14.80979678,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,38.55864442
756,Gramma loreto,40,Roatan,shallow,2,m,1.1125,2.225,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,5.792988594
757,Gramma loreto,50,Curacao,deep,7,m,0.999995899,6.999971293,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,18.22505791
758,Gramma loreto,50,Roatan,shallow,5,m,1.390625,6.953125,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,18.10308936
759,Gramma loreto,60,Curacao,deep,7,m,2.016114097,14.11279868,Gramma loreto,0.01122,0.00677551,3.04,0.086734694,8,60,6,36.74394687
760,Gramma melacara,20,Roatan,shallow,4,m,1.934782609,7.739130436,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,16.17457617
761,Gramma melacara,30,Roatan,shallow,42,m,1.034883721,43.46511628,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,90.8409336
762,Gramma melacara,40,Roatan,shallow,136,m,1.1125,151.3,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,316.2129641
763,Gramma melacara,50,Roatan,shallow,21,m,1.390625,29.203125,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,61.03375226
764,Gramma melacara,60,Roatan,shallow,120,m,1.893617021,227.2340425,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,474.9130874
765,Gramma melacara,70,Roatan,shallow,245,m,2.656716418,650.8955224,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,1360.354279
766,Gramma melacara,80,Roatan,shallow,33,m,2.472222222,81.58333333,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,170.5069904
767,Gramma melacara,90,Roatan,shallow,50,m,2.966666667,148.3333334,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,310.0127099
768,Gramma melacara,100,Roatan,shallow,4,m,1.483333333,5.933333332,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,12.40050839
769,Gramma melacara,110,Roatan,shallow,2,m,1.934782609,3.869565218,Gramma melacara,0.00389,0.002311224,3.12,0.091836735,10,180,7.5,8.087288085
770,Gymnothorax funebris,50,Bonaire,deep,1,m,0.999995899,0.999995899,Gymnothorax funebris,0.00079,0.00022449,3.26,0.06122449,250,50,187.5,20305.30219
771,Gymnothorax moringa,120,Bonaire,deep,1,m,1.127104229,1.127104229,Gymnothorax moringa,0.00056,0.000142857,3.27,0.06122449,200,200,150,8240.821807
772,Gymnothorax moringa,150,Bonaire,deep,1,m,1.188927353,1.188927353,Gymnothorax moringa,0.00056,0.000142857,3.27,0.06122449,200,200,150,8692.841537
